,equity
2019-05-26,99669.24220517995
2019-06-02,99646.12875801104
2019-06-09,99829.8135780397
2019-06-16,99829.8135780397
2019-06-23,99829.8135780397
2019-06-30,99829.8135780397
2019-07-07,99829.8135780397
2019-07-14,99829.8135780397
2019-07-21,99829.8135780397
2019-07-28,99829.8135780397
2019-08-04,99829.8135780397
2019-08-11,99829.8135780397
2019-08-18,99829.8135780397
2019-08-25,99829.8135780397
2019-09-01,99829.8135780397
2019-09-08,98126.03375453051
2019-09-15,98214.89266898108
2019-09-22,99858.38469689738
2019-09-29,100198.21759546443
2019-10-06,100198.21759546443
2019-10-13,100198.21759546443
2019-10-20,104682.50223020138
2019-10-27,105346.98672336797
2019-11-03,109695.35200732428
2019-11-10,110259.70129807238
2019-11-17,109348.40848561875
2019-11-24,108050.29334664404
2019-12-01,111348.24519065094
2019-12-08,106495.25911965652
2019-12-15,110197.58652810653
2019-12-22,114477.3030487443
2019-12-29,114579.34309357495
2020-01-05,116205.72030319831
2020-01-12,117421.42249180653
2020-01-19,117791.70578429528
2020-01-26,118659.04561200972
2020-02-02,110146.55938316732
2020-02-09,109517.47421609481
2020-02-16,111584.99974618148
2020-02-23,111415.20300854855
2020-03-01,109544.50036803665
2020-03-08,109770.74796799189
2020-03-15,109770.74796799189
2020-03-22,109770.74796799189
2020-03-29,109770.74796799189
2020-04-05,109770.74796799189
2020-04-12,109770.74796799189
2020-04-19,109770.74796799189
2020-04-26,110216.75842459468
2020-05-03,109070.209716783
2020-05-10,107695.61157266573
2020-05-17,107212.18170166922
2020-05-24,107410.5806961097
2020-05-31,107410.5806961097
2020-06-07,107410.5806961097
2020-06-14,105193.99103152449
2020-06-21,113688.05433679148
2020-06-28,114115.82954768451
2020-07-05,113426.65354750058
2020-07-12,115445.23505912535
2020-07-19,114308.65823856341
2020-07-26,113674.71434148769
2020-08-02,112598.03803762968
2020-08-09,114702.54544824733
2020-08-16,121896.80665694636
2020-08-23,127603.38364149675
2020-08-30,131641.82653424516
2020-09-06,135517.70924659606
2020-09-13,135992.64211436242
2020-09-20,141869.3923403889
2020-09-27,131350.51458811812
2020-10-04,138193.27023982507
2020-10-11,140916.7146677049
2020-10-18,136752.54679990478
2020-10-25,138586.05581678616
2020-11-01,145572.70324477734
2020-11-08,149703.8231918222
2020-11-15,160358.0153700731
2020-11-22,166106.72228415587
2020-11-29,174127.97185027355
2020-12-06,183661.61902560253
2020-12-13,173703.92607738465
2020-12-20,171602.58458275555
2020-12-27,168735.7578601666
2021-01-03,172712.6332823402
2021-01-10,178464.8913445476
2021-01-17,182117.02982266308
2021-01-24,178505.34964683568
2021-01-31,170596.87828496585
2021-02-07,181695.40593731793
2021-02-14,183642.8715763495
2021-02-21,192016.78650886688
2021-02-28,190701.55263088745
2021-03-07,198619.7539452034
2021-03-14,193597.10149986748
2021-03-21,197593.7580948351
2021-03-28,203264.4010823048
2021-04-04,207502.0313157505
2021-04-11,213832.55679401127
2021-04-18,210523.33264111192
2021-04-25,211456.36172229762
2021-05-02,212149.88181038553
2021-05-09,220022.89781755942
2021-05-16,215495.23223873178
2021-05-23,225531.45773037485
2021-05-30,221973.19956836026
2021-06-06,235962.8281928015
2021-06-13,246289.9574527148
2021-06-20,223260.27446942186
2021-06-27,223185.31181096128
2021-07-04,218597.8121007936
2021-07-11,219776.02352367563
2021-07-18,221803.9254711941
2021-07-25,224478.5208231869
2021-08-01,231726.48197661832
2021-08-08,230357.69574985976
2021-08-15,231271.8537451803
2021-08-22,227151.60544389806
2021-08-29,234046.8490057311
2021-09-05,246166.16993365163
2021-09-12,244133.46609463906
2021-09-19,250175.0909482599
2021-09-26,249409.22628441325
2021-10-03,243466.57381713163
2021-10-10,254717.72683896395
2021-10-17,268403.63519486075
2021-10-24,264152.20484323206
2021-10-31,262416.5253498847
2021-11-07,272632.54499316594
2021-11-14,278754.8101174038
2021-11-21,276490.9138361497
2021-11-28,271029.58537890395
2021-12-05,269651.0073940977
2021-12-12,269651.0073940977
2021-12-19,263816.9259067426
2021-12-26,261350.53093608096
2022-01-02,261350.53093608096
2022-01-09,254477.15028273175
2022-01-16,257877.2358829816
2022-01-23,254726.9349319496
2022-01-30,241712.44324120568
2022-02-06,244050.4898194977
2022-02-13,243600.29000104233
2022-02-20,240859.11819077545
2022-02-27,240859.11819077545
2022-03-06,240859.11819077545
2022-03-13,240859.11819077545
2022-03-20,240859.11819077545
2022-03-27,246883.86768998322
2022-04-03,254401.91889448033
2022-04-10,266344.084544836
2022-04-17,273557.2135441153
2022-04-24,276835.5874133256
2022-05-01,274700.4170573196
2022-05-08,274700.4170573196
2022-05-15,274700.4170573196
2022-05-22,274700.4170573196
2022-05-29,274700.4170573196
2022-06-05,274700.4170573196
2022-06-12,275417.0580880398
2022-06-19,272942.6703912703
2022-06-26,272440.8913882103
2022-07-03,272440.8913882103
2022-07-10,272440.8913882103
2022-07-17,274290.5908861363
2022-07-24,279057.1394269039
2022-07-31,277274.73323734186
2022-08-07,286196.291115647
2022-08-14,294523.97687814134
2022-08-21,297977.35074471927
2022-08-28,294738.8958022657
2022-09-04,312361.42484377674
2022-09-11,316828.74185189535
2022-09-18,321524.4538492715
2022-09-25,321119.2108816789
2022-10-02,319417.33885448053
2022-10-09,318471.02614184923
2022-10-16,314855.8093310843
2022-10-23,315302.637968594
2022-10-30,322342.03629073297
2022-11-06,334848.0943799378
2022-11-13,352027.94451775914
2022-11-20,363963.915227996
2022-11-27,386555.22315283626
2022-12-04,402103.83916220913
2022-12-11,403159.0954000002
2022-12-18,399873.57706380775
2022-12-25,378266.3353100831
2023-01-01,378662.1767381564
2023-01-08,377483.35730236536
2023-01-15,378851.8224649798
2023-01-22,378851.8224649798
2023-01-29,358678.6201726008
2023-02-05,354923.6766432969
2023-02-12,354923.6766432969
2023-02-19,354923.6766432969
2023-02-26,352727.096384484
2023-03-05,352437.03806695755
2023-03-12,352437.03806695755
2023-03-19,352437.03806695755
2023-03-26,352437.03806695755
2023-04-02,352437.03806695755
2023-04-09,352437.03806695755
2023-04-16,353718.01257256744
2023-04-23,351085.8112969677
2023-04-30,362468.4478314297
2023-05-07,372019.5215261637
2023-05-14,369722.0642008018
2023-05-21,369023.81655488303
2023-05-28,385241.84158889303
2023-06-04,383273.354713523
2023-06-11,388365.3999439351
2023-06-18,397653.0170223553
2023-06-25,384339.9380504933
2023-07-02,397837.64297622925
2023-07-09,405449.2257985327
2023-07-16,417099.1010171007
2023-07-23,427882.48060229805
2023-07-30,439950.48465994745
2023-08-06,437458.3728166845
2023-08-13,446862.5974071617
2023-08-20,451572.26491772395
2023-08-27,453492.2438950139
2023-09-03,462154.8650947348
2023-09-10,502896.72866726795
2023-09-17,495476.2729982732
2023-09-24,503378.7713898982
2023-10-01,518624.4737349144
2023-10-08,505875.0331120705
2023-10-15,501655.28458046063
2023-10-22,500494.5395505579
2023-10-29,491821.8800401523
2023-11-05,492806.1253396259
2023-11-12,492806.1253396259
2023-11-19,508822.096085881
2023-11-26,496108.0613761876
2023-12-03,520480.0719870593
2023-12-10,547514.2175224076
2023-12-17,556591.1920299621
2023-12-24,540716.6123482578
2023-12-31,554229.0669702635
2024-01-07,577960.1466217223
2024-01-14,588078.0588249922
2024-01-21,628723.4760236057
2024-01-28,615174.5172215927
2024-02-04,632585.5549461116
2024-02-11,648478.7376248502
2024-02-18,655072.7306668954
2024-02-25,638592.7979819995
2024-03-03,636430.3419551877
2024-03-10,642713.5528654667
2024-03-17,611265.3358071991
2024-03-24,623465.0082876853
2024-03-31,622173.6067201723
2024-04-07,623164.4717248607
2024-04-14,618885.419447549
2024-04-21,605952.0209074072
2024-04-28,619464.8938597395
2024-05-05,642881.0810800011
2024-05-12,654517.206310061
2024-05-19,655159.1530745762
2024-05-26,679324.2792796458
2024-06-02,662157.0791449343
2024-06-09,649430.4056176944
2024-06-16,685187.7934410258
2024-06-23,679146.6035526774
2024-06-30,688272.0116084788
2024-07-07,742438.7369588827
2024-07-14,723439.8233514475
2024-07-21,675861.061647837
2024-07-28,668154.7668137788
2024-08-04,664221.8845830434
2024-08-11,650032.2309267761
2024-08-18,649472.0261476605
2024-08-25,650188.4434631246
2024-09-01,654544.0337345559
2024-09-08,652944.6743060752
2024-09-15,657751.8198907537
2024-09-22,674193.8982593687
2024-09-29,675205.2268760673
2024-10-06,642392.5729741555
2024-10-13,660564.9866071193
2024-10-20,643946.0225415943
2024-10-27,620594.0722811685
2024-11-03,620324.4099930775
2024-11-10,620324.4099930775
2024-11-17,620324.4099930775
2024-11-24,620324.4099930775
2024-12-01,620324.4099930775
2024-12-08,620324.4099930775
2024-12-15,620324.4099930775
2024-12-22,620324.4099930775
2024-12-29,620324.4099930775
2025-01-05,620324.4099930775
2025-01-12,620324.4099930775
2025-01-19,620324.4099930775
2025-01-26,620324.4099930775
2025-02-02,620324.4099930775
2025-02-09,620324.4099930775
2025-02-16,617910.6266972108
2025-02-23,616815.9980373459
2025-03-02,616815.9980373459
2025-03-09,616815.9980373459
2025-03-16,616815.9980373459
2025-03-23,616815.9980373459
2025-03-30,616815.9980373459
2025-04-06,616815.9980373459
2025-04-13,616815.9980373459
2025-04-20,616815.9980373459
2025-04-27,601860.6225759905
2025-05-04,599709.7217309597
2025-05-11,599709.7217309597
2025-05-18,599709.7217309597
2025-05-25,601993.8728573628
2025-06-01,603700.8305443788
2025-06-08,603700.8305443788
2025-06-15,603700.8305443788
2025-06-22,603700.8305443788
2025-06-29,604503.482592322
2025-07-06,606545.496783493
2025-07-13,606545.496783493
2025-07-20,606545.496783493
2025-07-27,606545.496783493
2025-08-03,606545.496783493
2025-08-10,606545.496783493
2025-08-17,606545.496783493
2025-08-24,606545.496783493
2025-08-31,606545.496783493
2025-09-07,606545.496783493
2025-09-14,606545.496783493
2025-09-21,619594.502552445
2025-09-28,622976.0699138483
2025-10-05,622976.0699138483
2025-10-12,622976.0699138483
2025-10-19,639967.0377173917
2025-10-26,632803.7855356394
2025-11-02,637930.9062951459
2025-11-09,632718.4385991665
2025-11-16,644079.0342491661
2025-11-23,631259.7804589366
2025-11-30,639586.2233659291
2025-12-07,641897.4581840223
2025-12-14,636814.3079885466
2025-12-21,647836.2904073269
2025-12-28,662273.0608380239
2026-01-04,667031.9133655393
2026-01-11,648631.1357869167
2026-01-18,652535.730470832
2026-01-25,652535.730470832
2026-02-01,652535.730470832
2026-02-08,652535.730470832
2026-02-15,650838.4087228307
2026-02-22,650076.2461056336
2026-03-01,652556.0151409691
2026-03-08,641791.3569762192
2026-03-15,635044.7814250543
2026-03-22,635044.7814250543
2026-03-29,635044.7814250543
2026-04-05,635044.7814250543
2026-04-12,635044.7814250543
