,equity
2023-10-01,2073.369987326739
2023-10-08,2047.0625956443002
2023-10-15,2094.1345833759733
2023-10-22,2090.576274968915
2023-10-29,2432.8091281472375
2023-11-05,2484.3246369858743
2023-11-12,2657.694603922566
2023-11-19,2646.2462894325226
2023-11-26,2682.87473803899
2023-12-03,2858.2053222129575
2023-12-10,3098.2017079620096
2023-12-17,2921.359442475541
2023-12-24,3023.5506705649486
2023-12-31,3010.506620366752
2024-01-07,3028.4622163359218
2024-01-14,2878.1772812157405
2024-01-21,2860.9898496887554
2024-01-28,2856.143838303618
2024-02-04,2886.376644138435
2024-02-11,2864.9758939407557
2024-02-18,3169.5668992498627
2024-02-25,3301.3428803072497
2024-03-03,3851.517680744344
2024-03-10,4246.638876157781
2024-03-17,4106.298826725771
2024-03-24,3967.7279863424455
2024-03-31,4197.604058997321
2024-04-07,4037.3293125785654
2024-04-14,3823.95441677878
2024-04-21,3817.563389428647
2024-04-28,3732.8367185327156
2024-05-05,3675.228970762382
2024-05-12,3769.458444520345
2024-05-19,3856.2613580583998
2024-05-26,3845.764638220726
2024-06-02,3896.760836895288
2024-06-09,3912.820426882306
2024-06-16,3789.885851730954
2024-06-23,3594.800753320989
2024-06-30,3588.876192978959
2024-07-07,3688.276003024475
2024-07-14,3349.456263216055
2024-07-21,3233.244965429307
2024-07-28,3230.983277135312
2024-08-04,3307.1835099483237
2024-08-11,3290.7630298626636
2024-08-18,3358.366746831589
2024-08-25,2957.965094997634
2024-09-01,2952.674806005043
2024-09-08,3080.957715572784
2024-09-15,2971.3374627684743
2024-09-22,2966.315339471381
2024-09-29,3007.560807889156
2024-10-06,3002.570752315307
2024-10-13,3006.293492187861
2024-10-20,3079.0170458684297
2024-10-27,3107.89373934794
2024-11-03,3124.7657183145006
2024-11-10,2993.2167105965027
2024-11-17,2857.921510895468
2024-11-24,3028.64638826302
2024-12-01,2955.1997854579577
2024-12-08,3107.3295025347506
2024-12-15,3167.0117185243016
2024-12-22,3137.164551460508
2024-12-29,3135.864195925504
2025-01-05,3158.055175846682
2025-01-12,3217.6980699669043
2025-01-19,3233.1181093838304
2025-01-26,3349.8920344875874
2025-02-02,3200.872403583909
2025-02-09,3271.854569115829
2025-02-16,3296.964295681915
2025-02-23,3357.4449901488383
2025-03-02,3268.2659945264068
2025-03-09,3328.159842080874
2025-03-16,3481.2011635185604
2025-03-23,3105.3604226673983
2025-03-30,3405.335212224881
2025-04-06,3680.199965498067
2025-04-13,3544.5097721813145
2025-04-20,3538.6338945374196
2025-04-27,3071.0998415421523
2025-05-04,3077.4023331936355
2025-05-11,3157.134747171141
2025-05-18,3042.3003113126774
2025-05-25,3188.702817187494
2025-06-01,3063.6413517708634
2025-06-08,3016.6657938060066
2025-06-15,3128.076319160664
2025-06-22,3069.878151412199
2025-06-29,2983.5880881272
2025-07-06,3059.4951197065534
2025-07-13,3034.1697020583842
2025-07-20,3029.5841576726493
2025-07-27,3016.849549201021
2025-08-03,3041.133941066306
2025-08-10,3467.690400496308
2025-08-17,3492.249130463707
2025-08-24,3557.804027584015
2025-08-31,3551.7599915623387
2025-09-07,3694.3639582016795
2025-09-14,3753.553002523984
2025-09-21,3796.681454144209
2025-09-28,3763.9228445849853
2025-10-05,3804.906471160272
2025-10-12,3536.9530898734424
2025-10-19,3531.205041171571
2025-10-26,3413.0970410503405
2025-11-02,3361.316805578459
2025-11-09,3357.9556426937415
2025-11-16,3750.6510284896667
2025-11-23,4006.881387361157
2025-11-30,3861.8315753192373
2025-12-07,3829.161326033618
2025-12-14,3863.0598826934497
2025-12-21,3884.041545140295
2025-12-28,3877.96752934882
2026-01-04,3503.1462457193516
2026-01-11,3664.2212587133045
2026-01-18,3734.51491240013
2026-01-25,4050.039963463524
2026-02-01,4575.231799805852
2026-02-08,4481.226097772806
2026-02-15,4650.355710629541
2026-02-22,4698.28068587336
2026-03-01,4778.062929933656
2026-03-08,4774.43220508134
2026-03-15,4299.685848943351
2026-03-22,4292.218304770438
2026-03-29,4294.436083053124
